PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,ContactPositionX,ContactPositionY,ContactPositionZ
194,04/16/2019,8:39:33 PM,5,5,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Na, Jong Deok",67539,Right,LOT_GIA,Stretch,5,Bottom,1,2,2,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,148.1594431,-1.047194841,-3.310711979,2438.509943,205.5670607,12:45,1.813742354,0.584740216,1.918386879,-38.08458645,44.91794453,21.52666645,1.138284646,-0.130788126,134.062674,-3.897549404,-1.699468631,0.411434142,,,,,,,,,,,,-14.37900086,25.44874393,-0.51180674,15.24,1.788054084,2.279301164,-40.77961178,-0.887637073,-3.097688401,9.582801797,-4.324191263,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,4a7f2104-603c-11e9-af39-484d7ee4b922,,,
195,04/16/2019,8:40:04 PM,5,6,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Na, Jong Deok",67539,Right,LOT_GIA,Stretch,5,Bottom,1,3,2,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,147.0951205,-2.36359041,-3.482871254,2486.281214,227.3502442,1:30,1.791404242,0.573360811,2.020129786,-47.9529361,34.98872102,38.06835189,0.650701057,-0.019076803,133.9362625,-5.958233725,-0.62060332,0.411283242,126.1952161,-10.39302476,-171.8390268,,,,,3.066974488,0.769852756,-172.7398677,0.085106812,-23.7129921,21.17115725,-0.503406037,15.24,1.740187284,2.333168398,-40.48468518,-1.838936161,-5.055702209,9.11349871,-5.292876875,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,5c648763-603c-11e9-af39-484d7ee4b922,-0.166244097,0.587462311,0.024904754
196,04/16/2019,8:40:41 PM,5,7,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Na, Jong Deok",67539,Right,LOT_GIA,Stretch,5,Bottom,1,3,2,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,133.6559406,-0.201902959,-1.837952463,2296.400609,177.3703445,12:00,1.811932411,0.575561727,1.860414678,-90.6343701,10.6756723,-0.494691425,0.848653781,0.052418774,123.1608856,-6.89581176,-1.874652406,0.454549211,91.49304051,45.83413371,142.4210752,5047.848841,-28.8332109,9.748012015,17.11053596,43.54019143,22.06942929,150.4442116,3.003673706,-0.983413177,5.9343471,-0.532519447,15.24,1.801444372,1.184394997,-36.85522446,-0.447917977,-0.175312234,6.955507482,-8.748738972,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,773ca0b5-603c-11e9-af39-484d7ee4b922,0.311829041,0.83407689,-0.048491733
197,04/16/2019,8:41:19 PM,5,8,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Na, Jong Deok",67539,Right,LOT_GIA,Stretch,5,Bottom,1,3,2,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,149.6987706,-2.922808922,-2.25381005,2489.916101,201.7116149,12:45,1.797027987,0.583669976,1.883153432,-29.82796872,52.70139189,21.01570482,0.674776564,0.159168313,134.1697906,-5.157970403,-0.673411457,0.41025974,117.9152611,30.61862312,38.54182376,4613.105752,24.07686499,14.24586934,23.33288827,67.12742411,61.63675121,51.95478001,3.620289917,-13.44494395,31.37374367,-0.533082494,15.24,1.72790144,1.540158823,-41.15631827,-2.215946042,-2.917478239,10.67828072,-2.998721699,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,8fa696bf-603c-11e9-af39-484d7ee4b922,0.093998093,0.644117355,-0.155313798
198,04/16/2019,8:42:04 PM,5,9,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Na, Jong Deok",67539,Right,LOT_GIA,Stretch,5,Bottom,1,3,2,ChangeUp,ChangeUp,InPlay,Undefined,FlyBall,Sacrifice,1,1,,134.602769,-0.178615455,-2.506967308,1642.871011,208.2223917,1:00,1.790924732,0.597377423,1.942925847,-74.99112657,24.89022407,13.40894944,0.990880617,0.028051252,122.4895935,-5.783519839,-1.502174401,0.451332766,148.5677811,38.84159724,0.037489189,4041.262059,33.49886235,26.09925943,1.39670208,94.59852198,38.07046237,7.095171879,5.592485962,-9.280098366,13.81946381,-0.543057591,15.24,1.782795769,1.579441067,-37.09061474,-0.364548858,-1.657380602,7.785020124,-7.338560726,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,a3fa1d45-603c-11e9-af39-484d7ee4b922,0.397462045,0.987397292,-0.027151526
199,04/16/2019,8:43:22 PM,6,1,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Shin, Bon Ki",62556,Right,LOT_GIA,Stretch,5,Bottom,2,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,144.2642318,-3.5187915,-2.460523153,2444.328175,209.094625,1:00,1.790221177,0.595391565,1.906211517,-41.44345202,46.7315958,26.05086454,0.384685385,0.163954594,130.4162842,-6.60892369,-0.505746392,0.424060198,,,,,,,,,,,,-16.26632228,28.46153362,-0.541295895,15.24,1.708106304,1.609826502,-39.6560412,-2.590663128,-3.300254641,9.376872957,-4.03212354,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,d0b7939d-603c-11e9-af39-484d7ee4b922,,,
200,04/16/2019,8:43:48 PM,6,2,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Shin, Bon Ki",62556,Right,LOT_GIA,Stretch,5,Bottom,2,1,0,Fastball,Fastball,InPlay,Undefined,LineDrive,Single,0,1,,146.0683263,-3.157035491,-3.047087184,2415.319619,216.9513381,1:15,1.778905001,0.605457358,1.967428898,-38.90144393,46.39068809,34.95648079,0.503843146,0.101100934,132.0333755,-6.072488042,-0.416383802,0.417070186,154.2267963,13.1361887,-5.0715936,1110.533626,33.46557121,5.256440875,-2.044964391,72.26408714,72.09161248,-1.522513105,2.270349731,-21.74097117,28.14521141,-0.541686017,15.24,1.708688788,2.014990957,-40.16322622,-2.355251055,-4.528006779,9.558342333,-3.944827774,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,e29cf560-603c-11e9-af39-484d7ee4b922,0.163738828,0.475190804,-0.099273502
201,04/16/2019,8:44:56 PM,7,1,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Jeon, Jun Woo",78513,Right,LOT_GIA,Stretch,5,Bottom,2,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,117.2922278,2.582198519,0.182939785,2403.336131,29.46123784,7:00,1.812480845,0.51347382,1.80152475,-184.4295295,-49.21808623,-27.73050172,0.699118796,0.287917729,107.0958733,-11.06259652,-1.890145688,0.525123416,,,,,,,,,,,,15.18272022,-28.83714863,-0.516067014,15.24,1.863117971,-0.016205772,-32.27104252,0.877873598,2.031721835,6.413248918,-13.66558066,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,0ed4eee7-603d-11e9-af39-484d7ee4b922,,,
202,04/16/2019,8:45:40 PM,7,2,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Jeon, Jun Woo",78513,Right,LOT_GIA,Stretch,5,Bottom,2,1,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,116.7942397,2.728752655,-0.17946784,2423.091218,20.71265811,6:45,1.808731509,0.528168399,1.843717738,-188.6249748,-52.6135446,-19.84593171,0.69294954,0.279074444,106.4280212,-11.27784606,-1.668976887,0.526674588,,,,,,,,,,,,10.66321051,-31.02113737,-0.522652387,15.24,1.861384767,0.160824722,-32.13236191,0.959551273,1.410550725,6.504425744,-13.91018784,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,292c4aa7-603d-11e9-af39-484d7ee4b922,,,
203,04/16/2019,8:46:10 PM,7,3,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Jeon, Jun Woo",78513,Right,LOT_GIA,Stretch,5,Bottom,2,1,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,143.7977579,-3.416995254,-3.922367467,2401.293585,189.8354693,12:15,1.836269522,0.516918505,1.955398317,-27.85299265,59.76725428,10.37598719,0.596952902,-0.480040206,131.0227158,-5.491148319,-3.147774806,0.422723991,,,,,,,,,,,,-8.581773561,35.38423327,-0.432102612,15.24,1.760197938,2.672638446,-39.51146007,-2.462638298,-1.74617475,8.530129997,-2.606849836,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,3a9a7e1c-603d-11e9-af39-484d7ee4b922,,,
204,04/16/2019,8:46:38 PM,7,4,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Jeon, Jun Woo",78513,Right,LOT_GIA,Stretch,5,Bottom,2,2,1,Curveball,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,118.4931036,1.372280589,-1.374651568,2481.617324,26.70800522,7:00,1.823941055,0.551627155,1.793114815,-183.9751516,-50.92977698,-25.56098881,0.372758407,-0.093111192,108.3353439,-12.20127838,-3.286204441,0.520900231,97.69122128,-10.12783971,175.5433552,,,,,1.53102715,0.586037956,171.1002004,0.059153442,12.65919453,-28.8010084,-0.516107796,15.24,1.845145562,0.863383884,-32.60449952,0.198423644,1.721418775,6.778311044,-13.72306004,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,4b8597a9-603d-11e9-af39-484d7ee4b922,0.052962639,0.289439152,0.115039465
205,04/16/2019,8:47:15 PM,7,5,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Jeon, Jun Woo",78513,Right,LOT_GIA,Stretch,5,Bottom,2,2,2,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,144.858077,-2.805432631,-3.370402547,2344.80684,195.4442939,12:30,1.819612722,0.552520784,1.965033937,-34.00292608,52.14744907,14.42956096,0.692017334,-0.248051731,131.8315018,-5.344276796,-2.290283347,0.419163296,,,,,,,,,,,,-10.45750591,30.81834787,-0.480529981,15.24,1.757104688,2.296024401,-39.84861712,-2.075714992,-2.160857107,8.801018867,-3.438587999,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,5fe2a5ae-603d-11e9-af39-484d7ee4b922,,,
206,04/16/2019,8:48:04 PM,7,6,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Jeon, Jun Woo",78513,Right,LOT_GIA,Stretch,5,Bottom,2,2,2,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,144.4649495,-1.724292508,-2.581349094,2398.335438,199.283124,12:45,1.810799646,0.637757728,1.99116361,-36.95425707,48.95407629,17.15554772,0.958572755,0.087174004,131.7111328,-4.490610531,-1.294890597,0.418574056,102.2990639,-77.57119165,-83.01767221,,,,,0.622519884,0.572940861,-28.53437512,0.034696655,-11.35444167,28.29457365,-0.584122835,15.24,1.772414703,1.735439828,-39.80940929,-1.327383644,-2.346686018,8.613731124,-3.958852081,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,7abab95c-603d-11e9-af39-484d7ee4b922,0.521438811,0.965600503,-0.089206693
207,04/16/2019,8:49:46 PM,7,7,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Jeon, Jun Woo",78513,Right,LOT_GIA,Stretch,5,Bottom,2,2,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,133.0355614,-2.215869763,-2.362453399,2326.004945,136.8906542,10:30,1.821072592,0.541807315,1.913124745,-89.20493433,12.82614591,-12.09622083,0.305688893,-0.243204336,122.8700912,-8.789320067,-3.262606717,0.456163889,,,,,,,,,,,,4.956925583,8.567892739,-0.487971772,15.24,1.765950358,1.552664942,-36.6481086,-1.719482448,0.871382445,7.059289193,-8.300492363,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,b95d9230-603d-11e9-af39-484d7ee4b922,,,
208,04/16/2019,8:50:30 PM,7,8,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Jeon, Jun Woo",78513,Right,LOT_GIA,Stretch,5,Bottom,2,3,2,Slider,Slider,BallCalled,Walk,Undefined,Undefined,0,0,,130.8770683,-2.38820292,-2.462702835,2349.947154,120.4559225,10:00,1.782420319,0.598603631,1.838565927,-102.1792757,4.214870438,-7.338157809,0.085598962,-0.170246681,121.256749,-9.864597976,-3.00619938,0.465815062,,,,,,,,,,,,2.265856525,3.943531996,-0.539537372,15.24,1.718873835,1.575291466,-36.03481806,-1.859036142,0.385461673,6.76413633,-9.135786499,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,d435a66c-603d-11e9-af39-484d7ee4b922,,,
209,04/16/2019,8:51:14 PM,8,1,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Asuaje, Carlos",69530,Left,LOT_GIA,Stretch,5,Bottom,2,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,144.6013057,-0.718127472,-3.149102051,2377.486468,205.0723182,12:45,1.813783303,0.577562101,1.92326639,-36.60248619,50.10801298,23.48093593,1.245829854,-0.072625093,131.3171082,-3.454172544,-1.394171222,0.420523725,,,,,,,,,,,,-15.22056493,28.00473693,-0.508634228,15.24,1.795631347,2.106002256,-39.821708,-0.632226491,-3.140117008,8.806387817,-4.029062165,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,ef0db9c6-603d-11e9-af39-484d7ee4b922,,,
210,04/16/2019,8:51:39 PM,8,2,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Asuaje, Carlos",69530,Left,LOT_GIA,Stretch,5,Bottom,2,1,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,144.1406266,-1.787305344,-3.752213312,2356.326953,201.1716547,12:45,1.810350537,0.562948939,1.955704774,-35.53875366,51.14582209,19.84061959,0.952953251,-0.291453754,131.6332809,-4.438289028,-2.271947495,0.42046086,,,,,,,,,,,,-13.56319481,29.37941843,-0.482393355,15.24,1.769448755,2.531625696,-39.67287161,-1.366393419,-2.791633263,8.341562206,-3.759655698,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,fe89be4b-603d-11e9-af39-484d7ee4b922,,,
211,04/16/2019,8:52:11 PM,8,3,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Asuaje, Carlos",69530,Left,LOT_GIA,Stretch,5,Bottom,2,1,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,134.3361374,-1.935441776,-3.020291514,2296.860387,188.0899904,12:15,1.831509069,0.544303514,1.912024796,-81.60823622,18.82783762,2.689665205,0.470711309,-0.278121141,123.3479004,-7.974079118,-2.819872503,0.452584341,,,,,,,,,,,,-3.660831183,11.704761,-0.476464292,15.24,1.78309473,1.942335958,-36.98535718,-1.528262453,-0.653352257,7.405418084,-7.717689423,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,122f414a-603e-11e9-af39-484d7ee4b922,,,
212,04/16/2019,8:52:38 PM,8,4,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Asuaje, Carlos",69530,Left,LOT_GIA,Stretch,5,Bottom,2,2,1,Fastball,Fastball,InPlay,Undefined,LineDrive,Single,0,1,,145.4191424,-2.722729734,-2.913346994,2400.1721,210.0399735,1:00,1.805588733,0.556782641,1.901316699,-39.4280536,46.53952405,26.95965818,0.644295205,0.00663916,132.5703461,-5.654034437,-0.902186754,0.418718361,166.7943753,14.82934576,25.06225341,2180.705049,29.63205088,6.09574663,15.68633962,72.85559449,72.85559449,32.44250668,2.152615967,-16.86175373,27.42529522,-0.492262362,15.24,1.741356785,1.936844416,-40.01397606,-2.050931743,-3.519630272,8.729164139,-4.082043838,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,23cabefb-603e-11e9-af39-484d7ee4b922,0.526603838,0.653665695,-0.00814339
213,04/16/2019,8:56:19 PM,9,1,"Lim, Ki Jun",60634,Left,KIA_TIG,"Son, Ah Seop",77532,Left,LOT_GIA,Stretch,5,Bottom,2,0,0,Slider,Cutter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,124.041179,1.940326221,2.022159339,2432.100783,197.5275835,12:30,1.432243978,-0.843241472,1.557534918,-107.6529579,14.02550655,4.465782136,0.913403639,-0.217716718,114.5810715,-5.860190072,2.346413547,0.498151589,,,,,,,,,,,,-1.057422924,6.10927567,0.784808974,15.24,1.4779803,-1.222922734,-34.14722927,0.74167305,-0.162914191,5.579601599,-8.865410994,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,a20391cd-603e-11e9-af39-484d7ee4b922,,,
214,04/16/2019,8:56:42 PM,9,2,"Lim, Ki Jun",60634,Left,KIA_TIG,"Son, Ah Seop",77532,Left,LOT_GIA,Stretch,5,Bottom,2,0,1,Slider,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,123.192494,1.829165712,3.770159299,2376.19788,189.1137564,12:15,1.462995601,-0.865906353,1.60541021,-111.5931242,11.44955661,1.8553001,0.872061274,0.233588594,113.8491966,-6.265892197,3.904875087,0.500936356,,,,,,,,,,,,1.425625109,4.857388768,0.760615036,15.24,1.504263429,-2.238838031,-33.86960423,0.666658934,0.215964685,5.521272384,-9.070815291,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,b352c86e-603e-11e9-af39-484d7ee4b922,,,
215,04/16/2019,8:57:08 PM,9,3,"Lim, Ki Jun",60634,Left,KIA_TIG,"Son, Ah Seop",77532,Left,LOT_GIA,Stretch,5,Bottom,2,1,1,Slider,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,126.9708144,1.108083207,3.951202386,2488.043834,212.9967471,1:00,1.431373208,-0.833021089,1.657837617,-102.4381864,13.46060276,8.81108886,0.724010115,0.384478525,116.5972,-6.36741674,4.59487569,0.486176664,,,,,,,,,,,,-1.917895552,6.366766708,0.725727021,15.24,1.452884288,-2.44333821,-34.89899069,0.294952642,-0.305920563,6.36475535,-8.791096858,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,c2d5f3c4-603e-11e9-af39-484d7ee4b922,,,
216,04/16/2019,8:57:36 PM,9,4,"Lim, Ki Jun",60634,Left,KIA_TIG,"Son, Ah Seop",77532,Left,LOT_GIA,Stretch,5,Bottom,2,2,1,Slider,Cutter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,125.8213136,1.147006825,3.801224081,2385.024881,200.9545142,12:45,1.421828255,-0.839576521,1.65190426,-107.1513413,10.40544214,4.027127752,0.678533313,0.287480235,116.0810486,-6.652922285,4.094847366,0.489641824,,,,,,,,,,,,0.383140536,4.749495407,0.736334351,15.24,1.444020176,-2.313885798,-34.60049977,0.295692648,0.060368193,5.964856857,-9.058312437,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,cec1079a-603e-11e9-af39-484d7ee4b922,,,
217,04/16/2019,8:58:24 PM,9,5,"Lim, Ki Jun",60634,Left,KIA_TIG,"Son, Ah Seop",77532,Left,LOT_GIA,Stretch,5,Bottom,2,2,2,Slider,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,128.8016425,0.32560234,5.010550337,2452.100111,239.690398,2:00,1.492408591,-0.750833872,1.629424091,-109.0565353,3.997077081,7.019380179,0.495283478,0.755422916,118.8832352,-7.580748064,5.520340912,0.480172055,,,,,,,,,,,,-0.307471848,1.890567621,0.612471715,15.24,1.492105564,-3.127025494,-35.35902149,-0.217012732,-0.050479554,6.369091088,-9.496263825,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,f01b3165-603e-11e9-af39-484d7ee4b922,,,
218,04/16/2019,8:58:48 PM,9,6,"Lim, Ki Jun",60634,Left,KIA_TIG,"Son, Ah Seop",77532,Left,LOT_GIA,Stretch,5,Bottom,2,3,2,Slider,Cutter,BallCalled,Walk,Undefined,Undefined,0,0,,128.3349875,1.638779088,3.986786296,2501.570062,196.5374793,12:30,1.422302734,-0.860303831,1.631722154,-96.11016588,17.43512727,5.208627198,0.930888705,0.333195141,117.9232498,-5.363490212,4.366185433,0.481215079,,,,,,,,,,,,-0.06793871,8.108267094,0.750507924,15.24,1.459151837,-2.477998075,-35.26883381,0.643653524,-0.011104505,6.295321419,-8.481362888,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,fb7e5f35-603e-11e9-af39-484d7ee4b922,,,
219,04/16/2019,9:01:53 PM,10,1,"Koh, Young Chang",63628,Right,KIA_TIG,"Lee, Dae Ho",71564,Right,LOT_GIA,Stretch,5,Bottom,2,0,0,Sinker,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,134.0775599,1.155408499,-2.912644768,1836.715479,247.2533536,2:15,1.768640855,0.635059453,1.818610029,-82.40662761,19.06104908,45.69045038,1.271530684,0.268213877,122.8365005,-4.937128676,0.470650931,0.454902704,,,,,,,,,,,,-26.68828811,9.507396402,-0.567808447,15.24,1.791012923,1.714065973,-36.92616472,0.448649351,-4.773193336,7.022568436,-8.106254645,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,6d03b95b-603f-11e9-af39-484d7ee4b922,,,
220,04/16/2019,9:02:18 PM,10,2,"Koh, Young Chang",63628,Right,KIA_TIG,"Lee, Dae Ho",71564,Right,LOT_GIA,Stretch,5,Bottom,2,1,0,Sinker,ChangeUp,InPlay,Undefined,FlyBall,Double,0,3,,135.6075724,-0.968928099,-3.955947067,1931.200514,253.1765287,2:30,1.76278325,0.641158959,1.827117758,-83.61196718,15.85655799,52.75110751,0.652332956,0.049627237,124.3793381,-7.139387457,-0.047338133,0.450399085,158.9298555,19.75178972,-14.80014063,1221.106065,32.535004,10.5962755,-8.098819424,104.086875,104.0190604,-14.65984263,3.711466675,-31.32313742,9.26165951,-0.549666195,15.24,1.733947606,2.389019468,-37.30550283,-0.934884776,-5.706167173,7.308446768,-8.119444253,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,7e57b237-603f-11e9-af39-484d7ee4b922,0.468380836,0.656909739,-0.049660704
221,04/16/2019,9:03:28 PM,11,1,"Koh, Young Chang",63628,Right,KIA_TIG,"Oh, Yoon Suk",64504,Right,LOT_GIA,Stretch,5,Bottom,2,0,0,Sinker,Sinker,InPlay,Undefined,GroundBall,Single,0,0,,138.2473594,-1.247787403,-3.570827569,1968.416679,240.7479681,2:00,1.769487426,0.642906993,1.791008941,-70.58442133,25.53534307,45.75420436,0.709705692,0.088391878,126.5908585,-6.451291008,-0.186361138,0.442752486,143.6526549,-3.946803548,22.11384661,,,,,6.810704175,6.675516884,21.90058425,0.176981812,-27.17364462,14.64161841,-0.558116107,15.24,1.733811567,2.201251836,-38.03674368,-1.096026805,-5.144074778,7.627572218,-7.034935679,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,a58153c5-603f-11e9-af39-484d7ee4b922,-0.006977013,0.659466534,-0.087369445
222,04/16/2019,9:04:44 PM,12,1,"Koh, Young Chang",63628,Right,KIA_TIG,"Han, Dong Hui",68525,Right,LOT_GIA,Stretch,5,Bottom,2,0,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,138.6794777,-1.543591853,-4.090835277,2333.871304,220.6902271,1:15,1.765378974,0.685809053,1.83101815,-54.59484956,40.66490519,35.0422823,0.782365384,-0.120816452,126.6369186,-5.583815019,-1.494359848,0.440767323,,,,,,,,,,,,-21.892996,23.12590006,-0.590155391,15.24,1.724774208,2.598160298,-38.13294305,-1.231356924,-4.161100012,7.740797871,-5.411217641,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,d23ec3f7-603f-11e9-af39-484d7ee4b922,,,
223,04/16/2019,9:05:05 PM,12,2,"Koh, Young Chang",63628,Right,KIA_TIG,"Han, Dong Hui",68525,Right,LOT_GIA,Stretch,5,Bottom,2,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,131.8206626,1.292451467,-2.570833523,2262.131604,228.6086682,1:30,1.734907018,0.70336043,1.774185091,-93.63412985,11.62940201,13.30728612,1.165213422,0.107497504,121.2514755,-5.597159612,-1.589936443,0.463333422,,,,,,,,,,,,-8.860342009,5.386359878,-0.640257532,15.24,1.76044077,1.581857768,-36.31187788,0.478580055,-1.536587599,6.61125441,-8.872531003,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,db31740f-603f-11e9-af39-484d7ee4b922,,,
224,04/16/2019,9:05:29 PM,12,3,"Koh, Young Chang",63628,Right,KIA_TIG,"Han, Dong Hui",68525,Right,LOT_GIA,Stretch,5,Bottom,2,1,1,Sinker,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,137.1183944,-1.90147397,-3.332992753,2080.066133,247.7211631,2:15,1.732619337,0.661281195,1.79224092,-78.81894484,18.41457693,45.16980186,0.405135939,0.16855941,126.5246521,-7.682249236,0.000433319,0.445310226,,,,,,,,,,,,-26.53037762,11.17754575,-0.58240349,15.24,1.680280021,2.028328423,-37.73808254,-1.550658938,-4.970611309,7.124890945,-7.712475688,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,ed16d443-603f-11e9-af39-484d7ee4b922,,,
225,04/16/2019,9:10:07 PM,1,1,"Park, Geun Hong",74630,Left,LOT_GIA,"Choi, Won Jun",66606,Left,KIA_TIG,Windup,6,Top,0,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,128.7540424,-0.977614194,3.404299983,2142.453676,208.1505927,1:00,1.727661932,-0.785086108,1.591732889,-96.08535228,16.48670571,8.878433296,0.486165577,0.280297887,119.6213791,-7.908447885,4.048328426,0.479148312,,,,,,,,,,,,-2.517096853,9.274706302,0.688579184,15.24,1.691588314,-2.142355679,-35.42599785,-0.984319577,-0.417540218,5.982883754,-8.268146273,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,8e273693-6040-11e9-af39-484d7ee4b922,,,
226,04/16/2019,9:10:26 PM,1,2,"Park, Geun Hong",74630,Left,LOT_GIA,"Choi, Won Jun",66606,Left,KIA_TIG,Windup,6,Top,0,1,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,127.1840991,0.441180926,1.685316611,2114.74722,216.7441975,1:15,1.715454226,-0.794835729,1.566304271,-99.91914062,15.81165914,11.88586916,0.842929572,-0.192187804,117.499617,-6.79895083,2.550013628,0.485824192,,,,,,,,,,,,-5.129046994,7.99778775,0.745657867,15.24,1.718903389,-1.077537584,-35.03180721,-0.123585839,-0.829392602,6.04215344,-8.513367641,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,9e83490c-6040-11e9-af39-484d7ee4b922,,,
